epoch,loss,val_loss
0,1.3178918243670954,0.9169407928529525
1,0.7525289833109136,0.8647011971996649
2,0.6042551649983183,0.8390978134269621
3,0.4806830183162611,0.8708161959557358
4,0.37477546370201326,0.9046125260844969
5,0.2773659649134652,0.8999794212367197
6,0.1759243943846548,0.9431172036710307
7,0.09133702670393563,0.9803934079572101
8,0.014808443368391773,1.0061915376006538
9,-0.05640009462976108,1.0176210557478513
10,-0.12156875382767832,1.0654873601329646
11,-0.1711122505001111,1.0848868811812875
12,-0.22523458913762462,1.1035266511490434
13,-0.2488102898974982,1.134908326006241
14,-0.3065892080505432,1.1651332410961628
15,-0.31526393458757695,1.116184282353329
16,-0.3629567945906696,1.1683446981873613
17,-0.4231725727103168,1.2118782023315746
18,-0.4484401794868963,1.2143520392058085
