epoch,loss,val_loss
0,2.869934884325007,2.246826175978198
1,2.1254289117185396,2.0030387951727584
2,1.995245401424505,1.9592689687169569
3,1.921895272018937,1.9472431978499742
4,1.859447465872589,1.9295913643566427
5,1.801852022831908,1.8834880696484653
6,1.7563777170182429,1.8673777219988983
7,1.7217216313821362,1.8630671419155995
8,1.693291443889684,1.8414816823992104
9,1.6692444863335845,1.8304192609953487
10,1.6490892157674462,1.8505838727132988
11,1.6315204663308003,1.8387064334557008
12,1.616045984961354,1.8288536282651142
13,1.602004653476994,1.8303178566118252
14,1.5884619571825316,1.8229602141386323
15,1.5762994078607484,1.8174302049753146
16,1.5649086210129035,1.8239902307433578
17,1.5540828218536937,1.8355035135753799
18,1.5440477377364865,1.8268921219601975
19,1.5341643919815116,1.8278763708150412
20,1.5252191215733228,1.8279082346600886
21,1.5163496772075231,1.8292028367213797
22,1.5084369792534553,1.8186309718687017
23,1.5003032704525283,1.8389177275146713
24,1.4923877919491144,1.851063088256004
25,1.48525064790341,1.8389977309780414
26,1.4779182717104546,1.8311447415985038
27,1.470930456696235,1.8467450869973372
28,1.464095707290659,1.8478036460055287
29,1.457773004893449,1.8507217945984127
30,1.451505932909147,1.8426264441775144
31,1.4451437403875649,1.8410569659525093
32,1.4391093688452827,1.839661185924942
33,1.433400985487873,1.8688420291090149
34,1.4275128448042775,1.8634086627905324
35,1.4216251322160323,1.8535496800197566
36,1.4164116763645223,1.8768826970624752
37,1.4112727299144854,1.8727717431970912
38,1.4056811552854522,1.8661659553763732
39,1.4010482988019317,1.8604779762477814
40,1.3958617722702824,1.8825745852381455
41,1.3911275904027005,1.8752736686726357
42,1.3864661814410082,1.8672741981617258
43,1.3816461178949668,1.8809187977099167
44,1.376983572040025,1.8797724123325752
45,1.3725843433004814,1.8848599822613492
46,1.3677748524771287,1.9014871870782153
47,1.3636361769733687,1.9016775498182386
48,1.3588327817410946,1.883959255637607
49,1.3545691836476896,1.8675110791290792
50,1.350376723974659,1.8889730924628958
51,1.3460949356243108,1.9073633416974163
52,1.3420808510817654,1.9012335051280655
53,1.3381001924289515,1.9132594540664378
54,1.3340582194132662,1.9079119484181548
55,1.3302186882625355,1.8967636829732792
56,1.3264581643670417,1.9092103663866913
57,1.3225970265029245,1.927707035311514
58,1.3190914260128244,1.9226249880457034
59,1.315033436050364,1.9292713017092966
60,1.3115868255094276,1.9058391234501995
61,1.3083608595884997,1.9185526163237268
62,1.304522380698203,1.925160249571392
63,1.301309506586426,1.9471425137535057
64,1.2976658491016935,1.9345638356719204
65,1.2945219598273083,1.9482622983351414
66,1.291139973313502,1.9325656121784227
67,1.288152340312902,1.93699141880243
68,1.2849629637732665,1.9358694942074466
69,1.2816305266568706,1.943239183241391
70,1.2786373057549594,1.946896412155609
71,1.2752996924015356,1.9539108412744564
72,1.2724786488433968,1.9552606935286652
73,1.2693908364586521,1.9509082821004216
74,1.2665642305875044,1.9714380685082207
75,1.2636492136368436,1.9770174759359147
76,1.2608788691564834,1.9833150439494527
77,1.2577496831261417,1.991503045710732
78,1.2549683698171807,1.975057129004622
79,1.2523710706764302,1.9668028673442037
80,1.2495805386102794,1.9946846412458488
81,1.2467047015278014,1.9965192935907645
82,1.244236930816538,2.0013055621622446
83,1.2415314477869819,2.0050487212820767
84,1.2390274477517553,1.9768254250425377
85,1.2362388234999355,1.9965573681760382
86,1.233673545465889,1.9887561808808332
87,1.2309674031125908,2.001900393415237
88,1.2287494428484182,2.0185997334185006
89,1.2261156647794391,1.9922206978223822
90,1.2236203528737215,2.0277108837396174
91,1.2210780363982967,2.0335558995272764
92,1.2185563896957883,2.0074521739216205
93,1.216280443489609,2.0462024376219197
94,1.2140683456717873,2.036078134716973
95,1.2115794973096259,2.030889302693672
96,1.2091249209084622,2.0529533647338636
97,1.2069319305258621,2.0378981772245495
98,1.2046258028810755,2.03959362784538
99,1.202295383220412,2.050136970580579
100,1.2003062683620758,2.080131229088243
101,1.1978602836544292,2.0798164030777344
102,1.1955146141715483,2.0613797138809202
103,1.193376811285404,2.053661393855721
104,1.1912316159176146,2.043307786197628
105,1.1890899585959862,2.0616565438359244
106,1.186802596562036,2.097619860961729
107,1.18480870149611,2.06696704529871
108,1.1827395359121458,2.0924405949381324
109,1.1806532693662852,2.078890131096359
110,1.1785202403175585,2.114651112139752
111,1.1765518330274227,2.131524392570225
112,1.1744098176721505,2.079593242105317
113,1.1725247568192367,2.1252732802740457
114,1.1704652096939612,2.1088742831903557
115,1.1683920729635893,2.114257671780757
116,1.1662997611931756,2.156718720504996
117,1.1646794036964798,2.117454642303766
118,1.1624580511935456,2.137884180181697
119,1.1605567995593549,2.127560416745729
120,1.1587348183633284,2.0936616389125065
121,1.1566591269218067,2.1296819152004516
122,1.1547602415466485,2.1278672913679517
123,1.1531519634457223,2.1454628229977453
124,1.15117395543142,2.117419004949218
125,1.149337310855903,2.1515013926414532
126,1.1474033257791865,2.1516994618099883
127,1.1456091523999306,2.1402426248970543
128,1.143808363144443,2.1513964025250827
129,1.1420664885982768,2.150275081732376
130,1.140298867700854,2.1859609692023847
131,1.1384883046786916,2.1804246763173616
132,1.1368962011543784,2.176237172554384
